company,security,acquired,acquired_last,lots_spanned,cost,value,markup_pct,shares,in_thousands,doc,cost_per_share,mark_per_share,filer,cik,adsh,form,file_date,period
Stripe,"Stripe, Inc., Class B (a)(c)(d)",8/24/2023,5/6/2021,2,2347000.0,2144000.0,-8.64933958244567,,True,https://www.sec.gov/Archives/edgar/data/719608/000114554925050257/8ddcafa977523b3.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001145549-25-050257,N-CSRS,2025-07-31,2025-05-31
Stripe,"Stripe, Inc., Class B (a)(d)",5/6/2021,8/24/2023,2,45738000.0,40965000.0,-10.435524071887702,,True,https://www.sec.gov/Archives/edgar/data/44201/000119312525260203/8de157439e338b7.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0001193125-25-260203,N-CSR,2025-10-31,2025-08-31
Stripe,"Stripe, Inc., Series BB, 6.00% noncumulative preferred shares (a)(c)",8/24/2023,8/24/2023,1,1668000.0,3208000.0,92.32613908872902,,True,https://www.sec.gov/Archives/edgar/data/719608/000119312526031021/8de5d4403410d85.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001193125-26-031021,N-CSR,2026-01-30,2025-11-30
Stripe,"Stripe, Inc., Series BB, 6.00% noncumulative preferred shares (a)(c)(d",8/24/2023,8/24/2023,1,1668000.0,2612000.0,56.594724220623505,,True,https://www.sec.gov/Archives/edgar/data/719608/000114554925050257/8ddcafa977523b3.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001145549-25-050257,N-CSRS,2025-07-31,2025-05-31
Stripe,"Stripe, Inc., Series BB, 6.00% noncumulative preferred shares1,3",8/24/2023,8/24/2023,1,2502000.0,2465000.0,-1.4788169464428402,,True,https://www.sec.gov/Archives/edgar/data/4405/000005193123001179/amcap_ncsrs.htm,,,AMCAP FUND  (CIK 0000004405),0000004405,0000051931-23-001179,N-CSRS,2023-10-31,2023-08-31
Stripe,"Stripe, Inc., Series BB, 6.00% noncumulative preferred shares1,4",8/24/2023,8/24/2023,1,4615000.0,4547000.0,-1.4734561213434416,,True,https://www.sec.gov/Archives/edgar/data/44201/000005193123001180/gfa_ncsr.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0000051931-23-001180,N-CSR,2023-10-31,2023-08-31
Stripe,"Stripe, Inc., Series BB, 6.00% noncumulative preferred shares1,4",8/24/2023,8/24/2023,1,4615000.0,5469000.0,18.50487540628385,,True,https://www.sec.gov/Archives/edgar/data/44201/000005193124000468/gfa_ncsrs.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0000051931-24-000468,N-CSRS,2024-04-30,2024-02-29
Stripe,"Stripe, Inc., Series BB-1, 6.00% noncumulative preferred  shares (a)(d",8/24/2023,8/24/2023,1,13012000.0,21446000.0,64.81709191515523,,True,https://www.sec.gov/Archives/edgar/data/44201/000119312525260203/8de157439e338b7.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0001193125-25-260203,N-CSR,2025-10-31,2025-08-31
Stripe,"Stripe, Inc., Series BB-1, 6.00% noncumulative preferred shares (a)(c)",8/24/2023,8/24/2023,1,4703000.0,7364000.0,56.58090580480544,,True,https://www.sec.gov/Archives/edgar/data/719608/000114554925050257/8ddcafa977523b3.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001145549-25-050257,N-CSRS,2025-07-31,2025-05-31
Stripe,"Stripe, Inc., Series BB-1, 6.00% noncumulative preferred shares (a)(c)",8/24/2023,8/24/2023,1,4703000.0,9044000.0,92.30278545609185,,True,https://www.sec.gov/Archives/edgar/data/719608/000119312526031021/8de5d4403410d85.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001193125-26-031021,N-CSR,2026-01-30,2025-11-30
Stripe,"Stripe, Inc., Series BB-1, 6.00% noncumulative preferred shares (a)(c)",8/24/2023,8/24/2023,1,7055000.0,11628000.0,64.81927710843374,,True,https://www.sec.gov/Archives/edgar/data/4405/000119312525260191/8de15824090a364.htm,,,AMCAP FUND  (CIK 0000004405),0000004405,0001193125-25-260191,N-CSRS,2025-10-31,2025-08-31
Stripe,"Stripe, Inc., Series G, 6.00% noncumulative preferred shares (a)(c)",9/29/2023,9/29/2023,1,2899000.0,5342000.0,84.27043808209727,,True,https://www.sec.gov/Archives/edgar/data/719608/000119312526031021/8de5d4403410d85.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001193125-26-031021,N-CSR,2026-01-30,2025-11-30
Stripe,"Stripe, Inc., Series G, 6.00% noncumulative preferred shares (a)(c)",9/29/2023,9/29/2023,1,9682000.0,15287000.0,57.890931625697164,,True,https://www.sec.gov/Archives/edgar/data/4405/000119312525260191/8de15824090a364.htm,,,AMCAP FUND  (CIK 0000004405),0000004405,0001193125-25-260191,N-CSRS,2025-10-31,2025-08-31
Stripe,"Stripe, Inc., Series G, 6.00% noncumulative preferred shares (a)(c)(d)",9/29/2023,9/29/2023,1,2899000.0,4349000.0,50.017247326664375,,True,https://www.sec.gov/Archives/edgar/data/719608/000114554925050257/8ddcafa977523b3.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001145549-25-050257,N-CSRS,2025-07-31,2025-05-31
Stripe,"Stripe, Inc., Series G, 6.00% noncumulative preferred shares (a)(d)",9/29/2023,9/29/2023,1,8909000.0,14067000.0,57.89650914805253,,True,https://www.sec.gov/Archives/edgar/data/44201/000119312525260203/8de157439e338b7.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0001193125-25-260203,N-CSR,2025-10-31,2025-08-31
Stripe,"Stripe, Inc., Series G, 6.00% noncumulative preferred shares1,4",9/29/2023,9/29/2023,1,8909000.0,10112000.0,13.503199012234823,,True,https://www.sec.gov/Archives/edgar/data/44201/000005193124000468/gfa_ncsrs.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0000051931-24-000468,N-CSRS,2024-04-30,2024-02-29
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative  preferred shares (a)(b)",3/15/2021,3/15/2021,1,2113000.0,2181000.0,3.2181732134406005,,True,https://www.sec.gov/Archives/edgar/data/353905/000139834426004144/primary-document.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001398344-26-004144,N-CSR,2026-03-02,2025-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares (a)(b)",3/15/2021,3/15/2021,1,2113000.0,2181000.0,3.2181732134406005,,True,https://www.sec.gov/Archives/edgar/data/756913/000075691326000008/8de7a0eecd56ac8.htm,,,JOHN HANCOCK VARIABLE INSURANCE TRUST  (CIK 0000756913),0000756913,0000756913-26-000008,N-CSR,2026-03-05,2025-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares (a)(b)",3/15/2021,3/15/2021,1,2113000.0,2181000.0,3.2181732134406005,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312526090894/d768862dncsr.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-26-090894,N-CSR,2026-03-04,2025-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares (a)(b)",3/15/2021,3/15/2021,1,2113000.0,2181000.0,3.2181732134406005,,True,https://www.sec.gov/Archives/edgar/data/1126087/000119312526095923/d17207dncsr.htm,,,Brighthouse Funds Trust I  (CIK 0001126087),0001126087,0001193125-26-095923,N-CSR,2026-03-06,2025-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares (a)(b)",3/15/2021,3/15/2021,1,2113000.0,2181000.0,3.2181732134406005,,True,https://www.sec.gov/Archives/edgar/data/729528/000119312526098108/8de78894a4877db.htm,,,AMERICAN FUNDS INSURANCE SERIES  (CIK 0000729528),0000729528,0001193125-26-098108,N-CSR,2026-03-09,2025-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares (a)(b)",3/15/2021,3/15/2021,1,2113000.0,2181000.0,3.2181732134406005,,True,https://www.sec.gov/Archives/edgar/data/933691/000199937126004778/jnlst-ncsr_123125part2of2.htm,,,JNL SERIES TRUST  (CIK 0000933691),0000933691,0001999371-26-004778,N-CSR,2026-03-02,2025-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares (a)(c)",3/15/2021,3/15/2021,1,2113000.0,1869000.0,-11.547562707051584,,True,https://www.sec.gov/Archives/edgar/data/729528/000114554925057870/8dde72496ff4036.htm,,,AMERICAN FUNDS INSURANCE SERIES  (CIK 0000729528),0000729528,0001145549-25-057870,N-CSRS,2025-09-05,2025-06-30
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares (a)(c)",3/15/2021,3/15/2021,1,2113000.0,1869000.0,-11.547562707051584,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312525194969/d897817dncsrs.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-25-194969,N-CSRS,2025-09-03,2025-06-30
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares (a)(c)",3/15/2021,3/15/2021,1,2113000.0,1869000.0,-11.547562707051584,,True,https://www.sec.gov/Archives/edgar/data/1126087/000119312525196817/d847693dncsrs.htm,,,Brighthouse Funds Trust I  (CIK 0001126087),0001126087,0001193125-25-196817,N-CSRS,2025-09-05,2025-06-30
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares (a)(c)",3/15/2021,3/15/2021,1,2113000.0,1869000.0,-11.547562707051584,,True,https://www.sec.gov/Archives/edgar/data/756913/000168386325007147/f42696d1.htm,,,JOHN HANCOCK VARIABLE INSURANCE TRUST  (CIK 0000756913),0000756913,0001683863-25-007147,N-CSRS,2025-08-29,2025-06-30
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,2",3/15/2021,3/15/2021,1,2113000.0,1449000.0,-31.42451490771415,,True,https://www.sec.gov/Archives/edgar/data/729528/000114554925024871/8dd787ec664d7b3.htm,,,AMERICAN FUNDS INSURANCE SERIES  (CIK 0000729528),0000729528,0001145549-25-024871,N-CSR,2025-04-15,2024-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,2",3/15/2021,3/15/2021,1,2113000.0,1449000.0,-31.42451490771415,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312525045302/d871499dncsr.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-25-045302,N-CSR,2025-03-04,2024-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,2",3/15/2021,3/15/2021,1,3325000.0,1668000.0,-49.83458646616541,,True,https://www.sec.gov/Archives/edgar/data/894005/000005193123000681/wgi_ncsrs.htm,,,CAPITAL WORLD GROWTH & INCOME FUND  (CIK 0000894005),0000894005,0000051931-23-000681,N-CSRS,2023-07-31,2023-05-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,2",3/15/2021,3/15/2021,1,3325000.0,1836000.0,-44.78195488721804,,True,https://www.sec.gov/Archives/edgar/data/894005/000005193124000135/wgi_ncsr.htm,,,CAPITAL WORLD GROWTH & INCOME FUND  (CIK 0000894005),0000894005,0000051931-24-000135,N-CSR,2024-01-31,2023-11-30
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,3",3/15/2021,3/15/2021,1,908000.0,455000.0,-49.889867841409696,,True,https://www.sec.gov/Archives/edgar/data/719608/000005193123000680/nef_ncsrs.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0000051931-23-000680,N-CSRS,2023-07-31,2023-05-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,3",3/15/2021,3/15/2021,1,2113000.0,1060000.0,-49.83435873166114,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312523228484/d503310dncsrs.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-23-228484,N-CSRS,2023-09-05,2023-06-30
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,3",3/15/2021,3/15/2021,1,2113000.0,1060000.0,-49.83435873166114,,True,https://www.sec.gov/Archives/edgar/data/892538/000119312523229471/d530429dncsrs.htm,,,SUNAMERICA SERIES TRUST  (CIK 0000892538),0000892538,0001193125-23-229471,N-CSRS,2023-09-06,2023-06-30
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,3",3/15/2021,3/15/2021,1,2113000.0,1060000.0,-49.83435873166114,,True,https://www.sec.gov/Archives/edgar/data/353905/000183967323000040/primarydocumentpart3of3.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001839673-23-000040,N-CSRS,2023-08-22,2023-06-30
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,3",3/15/2021,3/15/2021,1,2113000.0,1344000.0,-36.39375295787979,,True,https://www.sec.gov/Archives/edgar/data/729528/000005193124000281/afis_ncsr.htm,,,AMERICAN FUNDS INSURANCE SERIES  (CIK 0000729528),0000729528,0000051931-24-000281,N-CSR,2024-02-29,2023-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,3",3/15/2021,3/15/2021,1,2113000.0,1344000.0,-36.39375295787979,,True,https://www.sec.gov/Archives/edgar/data/67160/000113322824001045/mmlsif-html7267_ncsr.htm,,,MML SERIES INVESTMENT FUND  (CIK 0000067160),0000067160,0001133228-24-001045,N-CSR,2024-02-23,2023-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,3",3/15/2021,3/15/2021,1,2113000.0,1344000.0,-36.39375295787979,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312524057724/d51423dncsr.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-24-057724,N-CSR,2024-03-04,2023-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,3",3/15/2021,3/15/2021,1,2113000.0,1344000.0,-36.39375295787979,,True,https://www.sec.gov/Archives/edgar/data/1126087/000119312524060394/d21703dncsr.htm,,,Brighthouse Funds Trust I  (CIK 0001126087),0001126087,0001193125-24-060394,N-CSR,2024-03-06,2023-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,3",3/15/2021,3/15/2021,1,2113000.0,1344000.0,-36.39375295787979,,True,https://www.sec.gov/Archives/edgar/data/892538/000119312524060694/d752606dncsr.htm,,,SUNAMERICA SERIES TRUST  (CIK 0000892538),0000892538,0001193125-24-060694,N-CSR,2024-03-06,2023-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,3",3/15/2021,3/15/2021,1,2113000.0,1344000.0,-36.39375295787979,,True,https://www.sec.gov/Archives/edgar/data/756913/000168386324001054/f37405d1.htm,,,JOHN HANCOCK VARIABLE INSURANCE TRUST  (CIK 0000756913),0000756913,0001683863-24-001054,N-CSR,2024-02-29,2023-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,3",3/15/2021,3/15/2021,1,2113000.0,1344000.0,-36.39375295787979,,True,https://www.sec.gov/Archives/edgar/data/756913/000168386324003860/f38450d1.htm,,,JOHN HANCOCK VARIABLE INSURANCE TRUST  (CIK 0000756913),0000756913,0001683863-24-003860,N-CSR,2024-05-09,2023-12-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,3",3/15/2021,3/15/2021,1,2113000.0,1369000.0,-35.21060104117368,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312524211856/d856883dncsrs.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-24-211856,N-CSRS,2024-09-03,2024-06-30
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,3",3/15/2021,3/15/2021,1,3475000.0,1838000.0,-47.10791366906475,,True,https://www.sec.gov/Archives/edgar/data/4405/000005193123001179/amcap_ncsrs.htm,,,AMCAP FUND  (CIK 0000004405),0000004405,0000051931-23-001179,N-CSRS,2023-10-31,2023-08-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,4",3/15/2021,3/15/2021,1,15105000.0,7732000.0,-48.811651770936784,,True,https://www.sec.gov/Archives/edgar/data/44201/000005193123000427/gfa_ncsrs.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0000051931-23-000427,N-CSRS,2023-04-28,2023-02-28
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,4",3/15/2021,3/15/2021,1,15105000.0,7988000.0,-47.11684872558756,,True,https://www.sec.gov/Archives/edgar/data/44201/000005193123001180/gfa_ncsr.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0000051931-23-001180,N-CSR,2023-10-31,2023-08-31
Stripe,"Stripe, Inc., Series H, 6.00% noncumulative preferred shares1,4",3/15/2021,3/15/2021,1,15105000.0,9607000.0,-36.3985435286329,,True,https://www.sec.gov/Archives/edgar/data/44201/000005193124000468/gfa_ncsrs.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0000051931-24-000468,N-CSRS,2024-04-30,2024-02-29
Stripe,"Stripe, Inc., Series I, 6.00% noncumulative  preferred shares (a)(b)",3/15/2023,3/15/2023,1,55638000.0,114458000.0,105.71911283655058,,True,https://www.sec.gov/Archives/edgar/data/353905/000139834426004144/primary-document.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001398344-26-004144,N-CSR,2026-03-02,2025-12-31
Stripe,"Stripe, Inc., Series I, 6.00% noncumulative preferred shares (a)(b)",3/15/2023,3/15/2023,1,55638000.0,114458000.0,105.71911283655058,,True,https://www.sec.gov/Archives/edgar/data/756913/000075691326000008/8de7a0eecd56ac8.htm,,,JOHN HANCOCK VARIABLE INSURANCE TRUST  (CIK 0000756913),0000756913,0000756913-26-000008,N-CSR,2026-03-05,2025-12-31
Stripe,"Stripe, Inc., Series I, 6.00% noncumulative preferred shares (a)(b)",3/15/2023,3/15/2023,1,55638000.0,114458000.0,105.71911283655058,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312526090894/d768862dncsr.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-26-090894,N-CSR,2026-03-04,2025-12-31
Stripe,"Stripe, Inc., Series I, 6.00% noncumulative preferred shares (a)(b)",3/15/2023,3/15/2023,1,55638000.0,114458000.0,105.71911283655058,,True,https://www.sec.gov/Archives/edgar/data/1126087/000119312526095923/d17207dncsr.htm,,,Brighthouse Funds Trust I  (CIK 0001126087),0001126087,0001193125-26-095923,N-CSR,2026-03-06,2025-12-31
Stripe,"Stripe, Inc., Series I, 6.00% noncumulative preferred shares (a)(b)",3/15/2023,3/15/2023,1,55638000.0,114458000.0,105.71911283655058,,True,https://www.sec.gov/Archives/edgar/data/729528/000119312526098108/8de78894a4877db.htm,,,AMERICAN FUNDS INSURANCE SERIES  (CIK 0000729528),0000729528,0001193125-26-098108,N-CSR,2026-03-09,2025-12-31
Stripe,"Stripe, Inc., Series I, 6.00% noncumulative preferred shares (a)(b)",3/15/2023,3/15/2023,1,55638000.0,114458000.0,105.71911283655058,,True,https://www.sec.gov/Archives/edgar/data/933691/000199937126004778/jnlst-ncsr_123125part2of2.htm,,,JNL SERIES TRUST  (CIK 0000933691),0000933691,0001999371-26-004778,N-CSR,2026-03-02,2025-12-31
Stripe,"Stripe, Inc., Series I, 6.00% noncumulative preferred shares (a)(c)",3/15/2023,3/15/2023,1,55637000.0,98099000.0,76.31971529737405,,True,https://www.sec.gov/Archives/edgar/data/729528/000114554925057870/8dde72496ff4036.htm,,,AMERICAN FUNDS INSURANCE SERIES  (CIK 0000729528),0000729528,0001145549-25-057870,N-CSRS,2025-09-05,2025-06-30
Stripe,"Stripe, Inc., Series I, 6.00% noncumulative preferred shares (a)(c)",3/15/2023,3/15/2023,1,55637000.0,98099000.0,76.31971529737405,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312525194969/d897817dncsrs.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-25-194969,N-CSRS,2025-09-03,2025-06-30
Stripe,"Stripe, Inc., Series I, 6.00% noncumulative preferred shares (a)(c)",3/15/2023,3/15/2023,1,55637000.0,98099000.0,76.31971529737405,,True,https://www.sec.gov/Archives/edgar/data/1126087/000119312525196817/d847693dncsrs.htm,,,Brighthouse Funds Trust I  (CIK 0001126087),0001126087,0001193125-25-196817,N-CSRS,2025-09-05,2025-06-30
Stripe,"Stripe, Inc., Series I, 6.00% noncumulative preferred shares (a)(c)",3/15/2023,3/15/2023,1,55637000.0,98099000.0,76.31971529737405,,True,https://www.sec.gov/Archives/edgar/data/756913/000168386325007147/f42696d1.htm,,,JOHN HANCOCK VARIABLE INSURANCE TRUST  (CIK 0000756913),0000756913,0001683863-25-007147,N-CSRS,2025-08-29,2025-06-30
Stripe,"Stripe, Inc., Series I, 6.00% noncumulative preferred shares (a)(d)",3/15/2023,3/15/2023,1,142918000.0,251990000.0,76.31788857946515,,True,https://www.sec.gov/Archives/edgar/data/44201/000119312525260203/8de157439e338b7.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0001193125-25-260203,N-CSR,2025-10-31,2025-08-31
Stripe,"Stripe, Inc.—Class B",12/17/19,12/17/19,1,992832.0,1457925.0,46.845085573390065,63278.0,False,https://www.sec.gov/Archives/edgar/data/710826/000119312522238676/d354319dncsrs.htm,15.690002844590538,23.039998103606308,Brighthouse Funds Trust II  (CIK 0000710826),0000710826,0001193125-22-238676,N-CSRS,2022-09-06,2022-06-30
Stripe,"Stripe, LLC, Class B (a)(b)",5/6/2021,8/24/2023,2,2346000.0,4006000.0,70.75873827791985,,True,https://www.sec.gov/Archives/edgar/data/719608/000119312526327698/8deec046d418478.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001193125-26-327698,N-CSRS,2026-07-31,2026-05-31
Stripe,"Stripe, LLC, Class B (a)(b)",5/6/2021,5/6/2021,1,7726000.0,12129000.0,56.989386487186124,,True,https://www.sec.gov/Archives/edgar/data/894005/000119312526327708/8deec13c12b6955.htm,,,CAPITAL WORLD GROWTH & INCOME FUND  (CIK 0000894005),0000894005,0001193125-26-327708,N-CSRS,2026-07-31,2026-05-31
Stripe,"Stripe, LLC, Class B (a)(b)",5/6/2021,8/24/2023,2,8431000.0,13720000.0,62.732771913177565,,True,https://www.sec.gov/Archives/edgar/data/4405/000119312526195248/8dea4a184edb32c.htm,,,AMCAP FUND  (CIK 0000004405),0000004405,0001193125-26-195248,N-CSR,2026-04-30,2026-02-28
Stripe,"Stripe, LLC, Class B (a)(b)",5/6/2021,8/24/2023,2,45738000.0,72698000.0,58.944422580786224,,True,https://www.sec.gov/Archives/edgar/data/44201/000119312526195253/8dea0ac98b6ba57.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0001193125-26-195253,N-CSRS,2026-04-30,2026-02-28
